,datetime_session,user_id,session_number,pageviews,datetime_first_engagement
14454,2016-09-09 19:07:05,9c34814f-d566-4efc-a407-a493c63c9371,3,1,2016-09-09 19:36:05
14455,2016-09-12 04:04:43,9c34814f-d566-4efc-a407-a493c63c9371,4,3,2016-09-09 19:36:05
14456,2016-09-14 06:06:13,9c34814f-d566-4efc-a407-a493c63c9371,5,3,2016-09-09 19:36:05
14457,2016-09-15 12:12:10,9c34814f-d566-4efc-a407-a493c63c9371,6,4,2016-09-09 19:36:05
14458,2016-09-03 21:09:05,b2775a74-a67f-4306-839c-cd9bdda8ef70,1,2,
14459,2016-09-05 04:04:49,b2775a74-a67f-4306-839c-cd9bdda8ef70,2,8,
14460,2016-09-03 05:05:27,12667695-8853-46b7-aad5-6c4a1c71c936,1,1,2016-09-06 20:14:05
14461,2016-09-06 20:08:05,12667695-8853-46b7-aad5-6c4a1c71c936,2,14,2016-09-06 20:14:05
14462,2016-09-02 02:02:59,fdd9883a-a5b3-4188-89bc-acf5320e10f2,1,9,2016-09-09 16:22:37
14463,2016-09-05 06:06:25,fdd9883a-a5b3-4188-89bc-acf5320e10f2,2,8,2016-09-09 16:22:37
14464,2016-09-06 21:09:42,fdd9883a-a5b3-4188-89bc-acf5320e10f2,3,2,2016-09-09 16:22:37
14465,2016-09-09 16:04:37,fdd9883a-a5b3-4188-89bc-acf5320e10f2,4,1,2016-09-09 16:22:37
14466,2016-09-03 23:11:21,5c5fad01-9df8-4b81-92b2-c2ad1687e6f2,1,11,2016-09-09 06:15:09
14467,2016-09-07 19:07:41,5c5fad01-9df8-4b81-92b2-c2ad1687e6f2,2,7,2016-09-09 06:15:09
14468,2016-09-09 06:06:09,5c5fad01-9df8-4b81-92b2-c2ad1687e6f2,3,17,2016-09-09 06:15:09
14469,2016-09-11 16:04:35,5c5fad01-9df8-4b81-92b2-c2ad1687e6f2,4,4,2016-09-09 06:15:09
14470,2016-09-15 13:01:06,5c5fad01-9df8-4b81-92b2-c2ad1687e6f2,5,3,2016-09-09 06:15:09
14471,2016-09-02 22:10:19,0648aa96-1551-425e-b680-6b5dc1d2a6a3,1,7,
14472,2016-09-06 10:10:40,0648aa96-1551-425e-b680-6b5dc1d2a6a3,2,3,
14473,2016-09-03 23:11:17,975cf8ae-bbac-48a1-89f2-283dc9d204c5,1,2,2016-09-16 08:18:55
14474,2016-09-07 17:05:01,975cf8ae-bbac-48a1-89f2-283dc9d204c5,2,1,2016-09-16 08:18:55
14475,2016-09-10 19:07:38,975cf8ae-bbac-48a1-89f2-283dc9d204c5,3,8,2016-09-16 08:18:55
14476,2016-09-14 13:01:52,975cf8ae-bbac-48a1-89f2-283dc9d204c5,4,1,2016-09-16 08:18:55
14477,2016-09-16 08:08:55,975cf8ae-bbac-48a1-89f2-283dc9d204c5,5,9,2016-09-16 08:18:55
14478,2016-09-17 14:02:15,975cf8ae-bbac-48a1-89f2-283dc9d204c5,6,4,2016-09-16 08:18:55
14479,2016-09-20 19:07:37,975cf8ae-bbac-48a1-89f2-283dc9d204c5,7,9,2016-09-16 08:18:55
14480,2016-09-22 09:09:15,975cf8ae-bbac-48a1-89f2-283dc9d204c5,8,3,2016-09-16 08:18:55
14481,2016-09-02 16:04:58,b7e137a3-93ee-491b-bb87-d486b1b1c834,1,2,2016-09-05 08:46:28
14482,2016-09-05 08:08:28,b7e137a3-93ee-491b-bb87-d486b1b1c834,2,11,2016-09-05 08:46:28
14483,2016-09-08 13:01:19,b7e137a3-93ee-491b-bb87-d486b1b1c834,3,3,2016-09-05 08:46:28
14484,2016-09-10 22:10:54,b7e137a3-93ee-491b-bb87-d486b1b1c834,4,11,2016-09-05 08:46:28
14485,2016-09-13 23:11:56,b7e137a3-93ee-491b-bb87-d486b1b1c834,5,4,2016-09-05 08:46:28
14486,2016-09-17 13:01:59,b7e137a3-93ee-491b-bb87-d486b1b1c834,6,14,2016-09-05 08:46:28
14487,2016-09-21 02:02:11,b7e137a3-93ee-491b-bb87-d486b1b1c834,7,2,2016-09-05 08:46:28
14488,2016-09-24 05:05:58,b7e137a3-93ee-491b-bb87-d486b1b1c834,8,2,2016-09-05 08:46:28
14489,2016-09-27 07:07:01,b7e137a3-93ee-491b-bb87-d486b1b1c834,9,9,2016-09-05 08:46:28
14490,2016-09-03 20:08:16,104868dd-ff30-4a3c-b498-7d1024946b6a,1,4,2016-09-15 11:35:33
14491,2016-09-07 15:03:06,104868dd-ff30-4a3c-b498-7d1024946b6a,2,5,2016-09-15 11:35:33
14492,2016-09-11 01:01:28,104868dd-ff30-4a3c-b498-7d1024946b6a,3,1,2016-09-15 11:35:33
14493,2016-09-13 18:06:08,104868dd-ff30-4a3c-b498-7d1024946b6a,4,5,2016-09-15 11:35:33
14494,2016-09-15 11:11:33,104868dd-ff30-4a3c-b498-7d1024946b6a,5,15,2016-09-15 11:35:33
14495,2016-09-18 05:05:24,104868dd-ff30-4a3c-b498-7d1024946b6a,6,3,2016-09-15 11:35:33
14496,2016-09-21 08:08:17,104868dd-ff30-4a3c-b498-7d1024946b6a,7,12,2016-09-15 11:35:33
14497,2016-09-02 19:07:44,5136f14f-093c-489d-b574-bd9485645911,1,9,2016-09-06 21:39:51
14498,2016-09-04 18:06:21,5136f14f-093c-489d-b574-bd9485645911,2,7,2016-09-06 21:39:51
14499,2016-09-06 21:09:51,5136f14f-093c-489d-b574-bd9485645911,3,5,2016-09-06 21:39:51
14500,2016-09-08 18:06:45,5136f14f-093c-489d-b574-bd9485645911,4,2,2016-09-06 21:39:51
14501,2016-09-10 20:08:32,5136f14f-093c-489d-b574-bd9485645911,5,1,2016-09-06 21:39:51
14502,2016-09-13 02:02:06,5136f14f-093c-489d-b574-bd9485645911,6,5,2016-09-06 21:39:51
14503,2016-09-16 16:04:48,5136f14f-093c-489d-b574-bd9485645911,7,9,2016-09-06 21:39:51
14504,2016-09-04 03:03:22,4fcbb076-b61d-4f21-875f-e16a78f1a9b6,1,5,2016-09-09 18:54:41
14505,2016-09-05 09:09:31,4fcbb076-b61d-4f21-875f-e16a78f1a9b6,2,11,2016-09-09 18:54:41
14506,2016-09-08 10:10:37,4fcbb076-b61d-4f21-875f-e16a78f1a9b6,3,2,2016-09-09 18:54:41
14507,2016-09-09 18:06:41,4fcbb076-b61d-4f21-875f-e16a78f1a9b6,4,2,2016-09-09 18:54:41
14508,2016-09-11 13:01:07,4fcbb076-b61d-4f21-875f-e16a78f1a9b6,5,4,2016-09-09 18:54:41
14509,2016-09-14 01:01:26,4fcbb076-b61d-4f21-875f-e16a78f1a9b6,6,2,2016-09-09 18:54:41
14510,2016-09-16 22:10:45,4fcbb076-b61d-4f21-875f-e16a78f1a9b6,7,9,2016-09-09 18:54:41
14511,2016-09-18 17:05:04,4fcbb076-b61d-4f21-875f-e16a78f1a9b6,8,8,2016-09-09 18:54:41
14512,2016-09-21 21:09:32,4fcbb076-b61d-4f21-875f-e16a78f1a9b6,9,4,2016-09-09 18:54:41
14513,2016-09-23 05:05:58,4fcbb076-b61d-4f21-875f-e16a78f1a9b6,10,11,2016-09-09 18:54:41
14514,2016-09-04 21:09:40,e6a076dd-0922-4210-ad7a-4bd94412237c,1,15,2016-09-07 01:51:48
14515,2016-09-07 01:01:48,e6a076dd-0922-4210-ad7a-4bd94412237c,2,8,2016-09-07 01:51:48
14516,2016-09-09 16:04:10,e6a076dd-0922-4210-ad7a-4bd94412237c,3,5,2016-09-07 01:51:48
14517,2016-09-13 00:12:50,e6a076dd-0922-4210-ad7a-4bd94412237c,4,4,2016-09-07 01:51:48
14518,2016-09-16 07:07:16,e6a076dd-0922-4210-ad7a-4bd94412237c,5,1,2016-09-07 01:51:48
14519,2016-09-02 22:10:43,523879c7-014e-4322-a37a-cd50562b8680,1,2,2016-09-14 08:15:33
14520,2016-09-05 23:11:26,523879c7-014e-4322-a37a-cd50562b8680,2,5,2016-09-14 08:15:33
14521,2016-09-09 04:04:02,523879c7-014e-4322-a37a-cd50562b8680,3,3,2016-09-14 08:15:33
14522,2016-09-11 04:04:06,523879c7-014e-4322-a37a-cd50562b8680,4,8,2016-09-14 08:15:33
14523,2016-09-14 07:07:33,523879c7-014e-4322-a37a-cd50562b8680,5,7,2016-09-14 08:15:33
14524,2016-09-15 16:04:18,523879c7-014e-4322-a37a-cd50562b8680,6,8,2016-09-14 08:15:33
14525,2016-09-16 23:11:35,523879c7-014e-4322-a37a-cd50562b8680,7,1,2016-09-14 08:15:33
14526,2016-09-20 04:04:12,523879c7-014e-4322-a37a-cd50562b8680,8,4,2016-09-14 08:15:33
14527,2016-09-04 11:11:25,58f7ef21-3162-4f61-8afe-bdd469948f82,1,6,2016-09-04 11:30:25
14528,2016-09-07 22:10:54,58f7ef21-3162-4f61-8afe-bdd469948f82,2,8,2016-09-04 11:30:25
14529,2016-09-11 02:02:45,58f7ef21-3162-4f61-8afe-bdd469948f82,3,9,2016-09-04 11:30:25
14530,2016-09-13 01:01:49,58f7ef21-3162-4f61-8afe-bdd469948f82,4,7,2016-09-04 11:30:25
14531,2016-09-16 05:05:45,58f7ef21-3162-4f61-8afe-bdd469948f82,5,2,2016-09-04 11:30:25
14532,2016-09-03 08:08:36,7f9e948c-21a7-4090-8d30-f5266de7548f,1,6,
14533,2016-09-05 22:10:00,7f9e948c-21a7-4090-8d30-f5266de7548f,2,10,
14534,2016-09-08 05:05:12,7f9e948c-21a7-4090-8d30-f5266de7548f,3,5,
14535,2016-09-03 21:09:01,afa6e779-a5b3-4b45-95c7-15bc1a89c370,1,4,
14536,2016-09-04 22:10:32,afa6e779-a5b3-4b45-95c7-15bc1a89c370,2,8,
14537,2016-09-03 22:10:26,c4c446fc-d844-4739-b66d-881a06dcfd6c,1,2,
14538,2016-09-07 16:04:33,c4c446fc-d844-4739-b66d-881a06dcfd6c,2,1,
14539,2016-09-04 17:05:49,69bf3ebe-1a13-4695-8442-4354229abc31,1,1,2016-09-11 09:49:15
14540,2016-09-06 13:01:00,69bf3ebe-1a13-4695-8442-4354229abc31,2,3,2016-09-11 09:49:15
14541,2016-09-07 17:05:08,69bf3ebe-1a13-4695-8442-4354229abc31,3,4,2016-09-11 09:49:15
14542,2016-09-11 09:09:15,69bf3ebe-1a13-4695-8442-4354229abc31,4,20,2016-09-11 09:49:15
14543,2016-09-13 05:05:55,69bf3ebe-1a13-4695-8442-4354229abc31,5,5,2016-09-11 09:49:15
14544,2016-09-04 15:03:39,1e86bec9-49f9-4cc4-b079-b01134039d1e,1,16,2016-09-08 14:24:18
14545,2016-09-08 14:02:18,1e86bec9-49f9-4cc4-b079-b01134039d1e,2,7,2016-09-08 14:24:18
14546,2016-09-11 23:11:45,1e86bec9-49f9-4cc4-b079-b01134039d1e,3,1,2016-09-08 14:24:18
14547,2016-09-15 18:06:17,1e86bec9-49f9-4cc4-b079-b01134039d1e,4,1,2016-09-08 14:24:18
14548,2016-09-18 02:02:42,1e86bec9-49f9-4cc4-b079-b01134039d1e,5,5,2016-09-08 14:24:18
14549,2016-09-20 15:03:08,1e86bec9-49f9-4cc4-b079-b01134039d1e,6,2,2016-09-08 14:24:18
14550,2016-09-04 22:10:20,b14fb78c-c080-4157-b681-83711349944e,1,1,
14551,2016-09-06 22:10:51,b14fb78c-c080-4157-b681-83711349944e,2,6,
14552,2016-09-02 21:09:38,47db72bf-73ad-49e3-a76d-a96484325d23,1,3,2016-09-09 16:43:21
14553,2016-09-04 05:05:25,47db72bf-73ad-49e3-a76d-a96484325d23,2,3,2016-09-09 16:43:21
14554,2016-09-05 22:10:50,47db72bf-73ad-49e3-a76d-a96484325d23,3,6,2016-09-09 16:43:21
14555,2016-09-09 16:04:21,47db72bf-73ad-49e3-a76d-a96484325d23,4,1,2016-09-09 16:43:21
14556,2016-09-13 10:10:29,47db72bf-73ad-49e3-a76d-a96484325d23,5,4,2016-09-09 16:43:21
14557,2016-09-03 20:08:41,024291ba-f4fa-4f22-95c0-138ba3f5c7e2,1,2,
14558,2016-09-05 17:05:11,024291ba-f4fa-4f22-95c0-138ba3f5c7e2,2,2,
14559,2016-09-03 02:02:42,49f0164d-a48f-4ad0-a121-efaed1f23143,1,3,2016-09-12 10:48:30
14560,2016-09-06 14:02:31,49f0164d-a48f-4ad0-a121-efaed1f23143,2,5,2016-09-12 10:48:30
14561,2016-09-08 06:06:29,49f0164d-a48f-4ad0-a121-efaed1f23143,3,3,2016-09-12 10:48:30
14562,2016-09-10 21:09:53,49f0164d-a48f-4ad0-a121-efaed1f23143,4,4,2016-09-12 10:48:30
14563,2016-09-12 10:10:30,49f0164d-a48f-4ad0-a121-efaed1f23143,5,10,2016-09-12 10:48:30
14564,2016-09-04 11:11:05,66733b8e-15a9-4d3e-a902-8094ef76a01e,1,2,2016-09-11 01:23:11
14565,2016-09-07 01:01:51,66733b8e-15a9-4d3e-a902-8094ef76a01e,2,14,2016-09-11 01:23:11
14566,2016-09-08 16:04:39,66733b8e-15a9-4d3e-a902-8094ef76a01e,3,7,2016-09-11 01:23:11
14567,2016-09-11 01:01:11,66733b8e-15a9-4d3e-a902-8094ef76a01e,4,4,2016-09-11 01:23:11
14568,2016-09-13 13:01:52,66733b8e-15a9-4d3e-a902-8094ef76a01e,5,12,2016-09-11 01:23:11
14569,2016-09-02 17:05:30,dae6cd9d-0ad9-46d6-927f-55c7fd509229,1,2,
14570,2016-09-05 07:07:50,dae6cd9d-0ad9-46d6-927f-55c7fd509229,2,1,
14571,2016-09-06 23:11:06,dae6cd9d-0ad9-46d6-927f-55c7fd509229,3,11,
14572,2016-09-02 10:10:58,1a775e5a-d798-4bac-b4ca-761ad2a2a01a,1,2,
14573,2016-09-05 20:08:01,1a775e5a-d798-4bac-b4ca-761ad2a2a01a,2,4,
14574,2016-09-08 15:03:10,1a775e5a-d798-4bac-b4ca-761ad2a2a01a,3,3,
14575,2016-09-03 18:06:51,5a8b57ac-f7b2-4409-b84e-c78fe8be4b5e,1,8,
14576,2016-09-03 06:06:45,a1b64018-06b0-4450-bf88-bf8494ade422,1,9,2016-09-08 03:56:42
14577,2016-09-05 00:12:01,a1b64018-06b0-4450-bf88-bf8494ade422,2,1,2016-09-08 03:56:42
14578,2016-09-08 03:03:42,a1b64018-06b0-4450-bf88-bf8494ade422,3,4,2016-09-08 03:56:42
14579,2016-09-11 08:08:49,a1b64018-06b0-4450-bf88-bf8494ade422,4,2,2016-09-08 03:56:42
14580,2016-09-14 10:10:20,a1b64018-06b0-4450-bf88-bf8494ade422,5,6,2016-09-08 03:56:42
14581,2016-09-16 15:03:12,a1b64018-06b0-4450-bf88-bf8494ade422,6,22,2016-09-08 03:56:42
14582,2016-09-18 07:07:08,a1b64018-06b0-4450-bf88-bf8494ade422,7,10,2016-09-08 03:56:42
14583,2016-09-20 00:12:23,a1b64018-06b0-4450-bf88-bf8494ade422,8,1,2016-09-08 03:56:42
14584,2016-09-02 07:07:53,c311c8ed-f25c-494a-b3d7-8f3325cf8862,1,3,
14585,2016-09-05 23:11:08,c311c8ed-f25c-494a-b3d7-8f3325cf8862,2,2,
14586,2016-09-08 05:05:21,c311c8ed-f25c-494a-b3d7-8f3325cf8862,3,2,
14587,2016-09-10 17:05:02,c311c8ed-f25c-494a-b3d7-8f3325cf8862,4,8,
14588,2016-09-12 16:04:45,c311c8ed-f25c-494a-b3d7-8f3325cf8862,5,4,
14589,2016-09-03 13:01:59,b58bd614-32b0-4489-a89b-a98f566a5f2b,1,1,2016-09-06 21:00:17
14590,2016-09-06 20:08:17,b58bd614-32b0-4489-a89b-a98f566a5f2b,2,19,2016-09-06 21:00:17
14591,2016-09-08 21:09:59,b58bd614-32b0-4489-a89b-a98f566a5f2b,3,3,2016-09-06 21:00:17
14592,2016-09-12 03:03:10,b58bd614-32b0-4489-a89b-a98f566a5f2b,4,4,2016-09-06 21:00:17
14593,2016-09-14 01:01:11,b58bd614-32b0-4489-a89b-a98f566a5f2b,5,6,2016-09-06 21:00:17
14594,2016-09-16 07:07:46,b58bd614-32b0-4489-a89b-a98f566a5f2b,6,10,2016-09-06 21:00:17
14595,2016-09-04 21:09:38,641f3932-b98a-4b4a-9f20-f339ad91bc65,1,3,2016-09-19 23:46:03
14596,2016-09-06 20:08:38,641f3932-b98a-4b4a-9f20-f339ad91bc65,2,6,2016-09-19 23:46:03
14597,2016-09-10 07:07:54,641f3932-b98a-4b4a-9f20-f339ad91bc65,3,2,2016-09-19 23:46:03
14598,2016-09-12 11:11:52,641f3932-b98a-4b4a-9f20-f339ad91bc65,4,6,2016-09-19 23:46:03
14599,2016-09-15 22:10:59,641f3932-b98a-4b4a-9f20-f339ad91bc65,5,2,2016-09-19 23:46:03
14600,2016-09-19 23:11:03,641f3932-b98a-4b4a-9f20-f339ad91bc65,6,3,2016-09-19 23:46:03
14601,2016-09-23 01:01:45,641f3932-b98a-4b4a-9f20-f339ad91bc65,7,6,2016-09-19 23:46:03
14602,2016-09-25 14:02:25,641f3932-b98a-4b4a-9f20-f339ad91bc65,8,4,2016-09-19 23:46:03
14603,2016-09-03 01:01:28,5f0df13e-6a2e-4567-a735-e61356328d33,1,13,2016-09-06 17:43:57
14604,2016-09-06 17:05:57,5f0df13e-6a2e-4567-a735-e61356328d33,2,3,2016-09-06 17:43:57
14605,2016-09-08 04:04:38,5f0df13e-6a2e-4567-a735-e61356328d33,3,1,2016-09-06 17:43:57
14606,2016-09-10 15:03:04,5f0df13e-6a2e-4567-a735-e61356328d33,4,4,2016-09-06 17:43:57
14607,2016-09-14 08:08:12,5f0df13e-6a2e-4567-a735-e61356328d33,5,6,2016-09-06 17:43:57
14608,2016-09-17 02:02:24,5f0df13e-6a2e-4567-a735-e61356328d33,6,2,2016-09-06 17:43:57
14609,2016-09-20 16:04:44,5f0df13e-6a2e-4567-a735-e61356328d33,7,1,2016-09-06 17:43:57
14610,2016-09-02 07:07:00,ea17be7b-4496-49c0-b2e3-56015965676b,1,5,2016-09-07 03:06:19
14611,2016-09-04 16:04:02,ea17be7b-4496-49c0-b2e3-56015965676b,2,2,2016-09-07 03:06:19
14612,2016-09-07 03:03:19,ea17be7b-4496-49c0-b2e3-56015965676b,3,1,2016-09-07 03:06:19
14613,2016-09-08 09:09:35,ea17be7b-4496-49c0-b2e3-56015965676b,4,1,2016-09-07 03:06:19
14614,2016-09-09 13:01:34,ea17be7b-4496-49c0-b2e3-56015965676b,5,1,2016-09-07 03:06:19
14615,2016-09-10 20:08:33,ea17be7b-4496-49c0-b2e3-56015965676b,6,5,2016-09-07 03:06:19
14616,2016-09-12 21:09:42,ea17be7b-4496-49c0-b2e3-56015965676b,7,1,2016-09-07 03:06:19
14617,2016-09-02 19:07:25,863a11e4-8c31-4a9e-bac7-fee329c0e163,1,2,
14618,2016-09-05 09:09:56,863a11e4-8c31-4a9e-bac7-fee329c0e163,2,1,
14619,2016-09-03 16:04:32,22e11192-6ad8-467f-9dcc-16ed1dacb9a4,1,11,2016-09-03 17:06:32
14620,2016-09-06 03:03:25,22e11192-6ad8-467f-9dcc-16ed1dacb9a4,2,3,2016-09-03 17:06:32
14621,2016-09-09 15:03:50,22e11192-6ad8-467f-9dcc-16ed1dacb9a4,3,8,2016-09-03 17:06:32
14622,2016-09-04 07:07:22,ffd5b8d7-c9e6-45f3-9f34-db078c4d034e,1,1,2016-09-12 19:15:35
14623,2016-09-08 00:12:52,ffd5b8d7-c9e6-45f3-9f34-db078c4d034e,2,4,2016-09-12 19:15:35
14624,2016-09-09 13:01:13,ffd5b8d7-c9e6-45f3-9f34-db078c4d034e,3,6,2016-09-12 19:15:35
14625,2016-09-11 15:03:27,ffd5b8d7-c9e6-45f3-9f34-db078c4d034e,4,2,2016-09-12 19:15:35
14626,2016-09-12 19:07:35,ffd5b8d7-c9e6-45f3-9f34-db078c4d034e,5,5,2016-09-12 19:15:35
14627,2016-09-02 08:08:32,154338bf-1580-4671-814d-68faaf74cfe0,1,1,2016-09-15 23:56:25
14628,2016-09-05 13:01:19,154338bf-1580-4671-814d-68faaf74cfe0,2,3,2016-09-15 23:56:25
14629,2016-09-09 11:11:18,154338bf-1580-4671-814d-68faaf74cfe0,3,1,2016-09-15 23:56:25
14630,2016-09-13 06:06:28,154338bf-1580-4671-814d-68faaf74cfe0,4,6,2016-09-15 23:56:25
14631,2016-09-15 23:11:25,154338bf-1580-4671-814d-68faaf74cfe0,5,1,2016-09-15 23:56:25
14632,2016-09-19 02:02:55,154338bf-1580-4671-814d-68faaf74cfe0,6,7,2016-09-15 23:56:25
14633,2016-09-22 08:08:44,154338bf-1580-4671-814d-68faaf74cfe0,7,11,2016-09-15 23:56:25
14634,2016-09-02 08:08:11,9a0ed243-2bb4-44f0-9d5f-c5dc99b702ba,1,1,
14635,2016-09-03 10:10:50,9a0ed243-2bb4-44f0-9d5f-c5dc99b702ba,2,8,
14636,2016-09-04 15:03:15,9a0ed243-2bb4-44f0-9d5f-c5dc99b702ba,3,1,
14637,2016-09-08 11:11:35,9a0ed243-2bb4-44f0-9d5f-c5dc99b702ba,4,2,
14638,2016-09-03 20:08:54,7ea022b7-0b8a-4d04-8cb0-b3efb66c2376,1,5,2016-09-12 10:57:46
14639,2016-09-07 13:01:14,7ea022b7-0b8a-4d04-8cb0-b3efb66c2376,2,7,2016-09-12 10:57:46
14640,2016-09-08 18:06:59,7ea022b7-0b8a-4d04-8cb0-b3efb66c2376,3,1,2016-09-12 10:57:46
14641,2016-09-12 10:10:46,7ea022b7-0b8a-4d04-8cb0-b3efb66c2376,4,13,2016-09-12 10:57:46
14642,2016-09-13 21:09:22,7ea022b7-0b8a-4d04-8cb0-b3efb66c2376,5,7,2016-09-12 10:57:46
14643,2016-09-05 00:12:05,6f58c360-620e-4a18-b697-edfbd91415c5,1,3,
14644,2016-09-08 16:04:40,6f58c360-620e-4a18-b697-edfbd91415c5,2,4,
14645,2016-09-12 05:05:35,6f58c360-620e-4a18-b697-edfbd91415c5,3,1,
14646,2016-09-14 07:07:52,6f58c360-620e-4a18-b697-edfbd91415c5,4,1,
14647,2016-09-18 05:05:27,6f58c360-620e-4a18-b697-edfbd91415c5,5,4,
14648,2016-09-21 09:09:19,6f58c360-620e-4a18-b697-edfbd91415c5,6,3,
14649,2016-09-02 17:05:09,22d3c44f-e56b-4fc1-bcd2-7c10044725a4,1,14,2016-09-08 22:04:36
14650,2016-09-04 22:10:32,22d3c44f-e56b-4fc1-bcd2-7c10044725a4,2,1,2016-09-08 22:04:36
14651,2016-09-08 22:10:36,22d3c44f-e56b-4fc1-bcd2-7c10044725a4,3,13,2016-09-08 22:04:36
14652,2016-09-11 02:02:14,22d3c44f-e56b-4fc1-bcd2-7c10044725a4,4,6,2016-09-08 22:04:36
14653,2016-09-14 20:08:34,22d3c44f-e56b-4fc1-bcd2-7c10044725a4,5,22,2016-09-08 22:04:36
14654,2016-09-17 03:03:41,22d3c44f-e56b-4fc1-bcd2-7c10044725a4,6,3,2016-09-08 22:04:36
14655,2016-09-18 20:08:52,22d3c44f-e56b-4fc1-bcd2-7c10044725a4,7,3,2016-09-08 22:04:36
14656,2016-09-02 14:02:22,82cd42ae-3c03-401d-9625-d2a019950e8f,1,3,
14657,2016-09-06 05:05:54,82cd42ae-3c03-401d-9625-d2a019950e8f,2,11,
14658,2016-09-03 08:08:26,5128b24f-510e-477a-ad26-5b130131b470,1,3,2016-09-07 12:45:41
14659,2016-09-06 08:08:47,5128b24f-510e-477a-ad26-5b130131b470,2,3,2016-09-07 12:45:41
14660,2016-09-07 12:12:41,5128b24f-510e-477a-ad26-5b130131b470,3,2,2016-09-07 12:45:41
14661,2016-09-09 21:09:01,5128b24f-510e-477a-ad26-5b130131b470,4,5,2016-09-07 12:45:41
14662,2016-09-13 06:06:25,5128b24f-510e-477a-ad26-5b130131b470,5,13,2016-09-07 12:45:41
14663,2016-09-14 12:12:42,5128b24f-510e-477a-ad26-5b130131b470,6,2,2016-09-07 12:45:41
14664,2016-09-16 20:08:07,5128b24f-510e-477a-ad26-5b130131b470,7,4,2016-09-07 12:45:41
14665,2016-09-04 01:01:25,b84925ae-852f-47c3-8252-8c6c18e4b9a8,1,3,2016-09-08 20:04:22
14666,2016-09-05 16:04:09,b84925ae-852f-47c3-8252-8c6c18e4b9a8,2,9,2016-09-08 20:04:22
14667,2016-09-08 19:07:22,b84925ae-852f-47c3-8252-8c6c18e4b9a8,3,16,2016-09-08 20:04:22
14668,2016-09-11 11:11:29,b84925ae-852f-47c3-8252-8c6c18e4b9a8,4,4,2016-09-08 20:04:22
14669,2016-09-14 16:04:21,b84925ae-852f-47c3-8252-8c6c18e4b9a8,5,7,2016-09-08 20:04:22
14670,2016-09-16 12:12:24,b84925ae-852f-47c3-8252-8c6c18e4b9a8,6,13,2016-09-08 20:04:22
14671,2016-09-18 23:11:21,b84925ae-852f-47c3-8252-8c6c18e4b9a8,7,1,2016-09-08 20:04:22
14672,2016-09-20 08:08:27,b84925ae-852f-47c3-8252-8c6c18e4b9a8,8,5,2016-09-08 20:04:22
14673,2016-09-02 13:01:12,93338a7f-cedc-4c0d-bb3d-ede67208bd60,1,7,2016-09-10 06:48:56
14674,2016-09-04 01:01:46,93338a7f-cedc-4c0d-bb3d-ede67208bd60,2,1,2016-09-10 06:48:56
14675,2016-09-07 03:03:27,93338a7f-cedc-4c0d-bb3d-ede67208bd60,3,3,2016-09-10 06:48:56
14676,2016-09-10 06:06:56,93338a7f-cedc-4c0d-bb3d-ede67208bd60,4,21,2016-09-10 06:48:56
14677,2016-09-12 03:03:21,93338a7f-cedc-4c0d-bb3d-ede67208bd60,5,2,2016-09-10 06:48:56
14678,2016-09-04 08:08:23,38c9d649-e145-418d-85c1-0ebb2c5bbb61,1,6,2016-09-07 02:09:08
14679,2016-09-07 01:01:08,38c9d649-e145-418d-85c1-0ebb2c5bbb61,2,2,2016-09-07 02:09:08
14680,2016-09-10 07:07:34,38c9d649-e145-418d-85c1-0ebb2c5bbb61,3,2,2016-09-07 02:09:08
14681,2016-09-13 21:09:30,38c9d649-e145-418d-85c1-0ebb2c5bbb61,4,8,2016-09-07 02:09:08
14682,2016-09-17 20:08:31,38c9d649-e145-418d-85c1-0ebb2c5bbb61,5,1,2016-09-07 02:09:08
14683,2016-09-20 02:02:43,38c9d649-e145-418d-85c1-0ebb2c5bbb61,6,5,2016-09-07 02:09:08
14684,2016-09-03 03:03:23,bdf88f1b-e364-42af-bcea-564da98ca8e8,1,1,
14685,2016-09-05 14:02:26,bdf88f1b-e364-42af-bcea-564da98ca8e8,2,2,
14686,2016-09-06 18:06:24,bdf88f1b-e364-42af-bcea-564da98ca8e8,3,3,
14687,2016-09-08 13:01:19,bdf88f1b-e364-42af-bcea-564da98ca8e8,4,6,
14688,2016-09-04 09:09:24,abb86c38-8931-4764-a2f2-3dc0e0caa596,1,5,2016-09-12 04:40:44
14689,2016-09-06 02:02:28,abb86c38-8931-4764-a2f2-3dc0e0caa596,2,1,2016-09-12 04:40:44
14690,2016-09-07 17:05:40,abb86c38-8931-4764-a2f2-3dc0e0caa596,3,5,2016-09-12 04:40:44
14691,2016-09-09 15:03:51,abb86c38-8931-4764-a2f2-3dc0e0caa596,4,1,2016-09-12 04:40:44
14692,2016-09-12 04:04:44,abb86c38-8931-4764-a2f2-3dc0e0caa596,5,8,2016-09-12 04:40:44
14693,2016-09-14 10:10:13,abb86c38-8931-4764-a2f2-3dc0e0caa596,6,7,2016-09-12 04:40:44
14694,2016-09-15 16:04:35,abb86c38-8931-4764-a2f2-3dc0e0caa596,7,1,2016-09-12 04:40:44
14695,2016-09-18 11:11:01,abb86c38-8931-4764-a2f2-3dc0e0caa596,8,7,2016-09-12 04:40:44
14696,2016-09-21 18:06:56,abb86c38-8931-4764-a2f2-3dc0e0caa596,9,4,2016-09-12 04:40:44
